CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,Average Grade,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W
36297,ANTH,143,Biology of Human Behavior,ONL,ONL,120135,"Uhl, Natalie M",2.97,7.0,17.0,8.0,1.0,11.0,2.0,0.0,5.0,3.0,2.0,1.0,2.0,4.0,0.0
35406,ANTH,180,The Archaeology of Death,1,LCD,120135,"Silverman, Helaine I",3.67,13.0,7.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35407,ANTH,411,Methods of Cultural Anth,1U,LCD,120135,"Gottlieb, Alma J",,,,,,,,,,,,,,,
33737,ARAB,201,Elementary Standard Arabic I,A1,LCD,120135,"Hermes, Zainab A",,,,,,,,,,,,,,,
33738,ARAB,202,Elementary Standard Arabic II,A1,LCD,120135,"Hermes, Zainab A",,,,,,,,,,,,,,,
33675,ARAB,403,Intermediate Stand Arabic I,A1,LCD,120135,"Bidaoui, Abdelaadim",,,,,,,,,,,,,,,
33676,ARAB,404,Intermediate Stand Arabic II,B1,LCD,120135,"Bidaoui, Abdelaadim",,,,,,,,,,,,,,,
33704,ARAB,405,Advanced Standard Arabic I,A1,LCD,120135,"Saadah, Eman",,,,,,,,,,,,,,,
33705,ARAB,406,Advanced Standard Arabic II,A1,LCD,120135,"Saadah, Eman",,,,,,,,,,,,,,,
34653,ARAB,407,Topics Stand Arabic Lang&Lit I,A2,LCD,120135,"Saadah, Eman",,,,,,,,,,,,,,,
34655,ARAB,408,Topics Stand Arabic LangLit II,A2,LCD,120135,"Saadah, Eman",,,,,,,,,,,,,,,
37415,ARCH,475,Arch Design & Development,E1,LAB,120135,"Greenlee, Camden L",,,,,,,,,,,,,,,
37416,ARCH,475,Arch Design & Development,E2,LAB,120135,"Kim, Michael K",,,,,,,,,,,,,,,
37421,ARCH,572,Design: Behavior & Environment,E0,LAB,120135,"Hinders, Kevin J",,,,,,,,,,,,,,,
37432,ASTR,100,Introduction to Astronomy,ONL,ONL,120135,"Looney, Leslie W",2.88,5.0,8.0,8.0,5.0,1.0,2.0,3.0,1.0,2.0,0.0,4.0,2.0,2.0,0.0
36300,ATMS,120,Severe and Hazardous Weather,ONL,ONL,120135,"Snodgrass, Eric R",3.77,147.0,85.0,16.0,8.0,9.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,4.0,0.0
30300,AVI,101,Private Pilot I,AE1,LCD,120135,"Nusbaum, Daniel P",,,,,,,,,,,,,,,
30593,AVI,120,Private Pilot II,AE1,LCD,120135,"Lucas, David J",,,,,,,,,,,,,,,
30606,AVI,130,Commercial - Instrument I,AE1,LCD,120135,"Beck, Jeffrey C",,,,,,,,,,,,,,,
30613,AVI,140,Commercial - Instrument II,AE1,LCD,120135,"Lucas, David J",,,,,,,,,,,,,,,
30623,AVI,200,Commercial Pilot I,AE1,LCD,120135,"Hinebaugh, Kristina L",,,,,,,,,,,,,,,
30630,AVI,210,Commercial Pilot II,AE1,LCD,120135,"West, Lawrence R",,,,,,,,,,,,,,,
30643,AVI,320,Flight Instructor-Airplane,AE1,LCD,120135,"Wofford, Michael G",,,,,,,,,,,,,,,
30656,AVI,322,Instrument Flight Instructor,FD,FL,120135,"Phillips, Sybil I",,,,,,,,,,,,,,,
29880,AVI,380,Multiengine Land,F12,FL,120135,"Phillips, Sybil I",,,,,,,,,,,,,,,
29881,AVI,380,Multiengine Land,F13,FL,120135,"Phillips, Sybil I",,,,,,,,,,,,,,,
29882,AVI,380,Multiengine Land,F14,FL,120135,"Phillips, Sybil I",,,,,,,,,,,,,,,
30671,AVI,380,Multiengine Land,FB,FL,120135,"Phillips, Sybil I",,,,,,,,,,,,,,,
30675,AVI,380,Multiengine Land,FE,FL,120135,"Phillips, Sybil I",,,,,,,,,,,,,,,
30677,AVI,381,Cockpit Resource Management,AE1,LCD,120135,"Talleur, Donald A",,,,,,,,,,,,,,,
29884,BADM,300,The Legal Environment of Bus,A,LCD,120135,"Lansing, Paul",,,,,,,,,,,,,,,
34350,BADM,300,The Legal Environment of Bus,B,LCD,120135,"Kindt, John W",3.95,15.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37386,BADM,300,The Legal Environment of Bus,OL,ONL,120135,"Marrs, Gregory A",3.65,6.0,8.0,6.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29889,BADM,310,Mgmt and Organizational Beh,A,LCD,120135,"Prince, Nicholas R",,,,,,,,,,,,,,,
36472,BADM,310,Mgmt and Organizational Beh,OL,ONL,120135,"Shabbir, Muhammad S",3.5,0.0,24.0,23.0,14.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
36859,BADM,320,Principles of Marketing,A1,LCD,120135,"Ha, Younhee",3.87,25.0,5.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36473,BADM,320,Principles of Marketing,OL,ONL,120135,"Shabbir, Muhammad S",3.53,0.0,44.0,28.0,6.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0
36474,BADM,350,IT for Networked Organizations,OL,ONL,120135,"Sachdev, Vishal",3.52,2.0,13.0,13.0,6.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36475,BADM,380,International Business,OL,ONL,120135,"Bucheli, Marcelo",3.23,0.0,2.0,4.0,9.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34221,BADM,551,Managing Intellectual Property,ADV,LCD,120135,"Bradley, Joe A",3.68,2.0,9.0,23.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30705,BADM,567,Process Management,A,LCD,120135,"Chhajed, Dilip",3.58,1.0,11.0,9.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35684,BADM,567,Process Management,B,LCD,120135,"Chhajed, Dilip",3.47,1.0,9.0,10.0,8.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36402,BADM,572,Stat for Mgt Decision Making,OL,ONL,120135,"Palekar, Udatta S",3.9,25.0,21.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33608,BADM,573,Quant Analysis of Decisions,CT,LCD,120135,"Anand, Gopesh J",3.47,0.0,7.0,9.0,9.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36861,BADM,582,Multinational Management,EM,LCD,120135,"Cheng, Joseph L",3.41,0.0,3.0,5.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32848,BADM,590,Technology Practicum,ADT,LCD,120135,"Kurtz, Jeffrey M",3.96,0.0,44.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36596,BADM,590,Business Practice Immersion,GRI,LCD,120135,"Chhajed, Dilip",,,,,,,,,,,,,,,
30718,BTW,250,Principles Bus Comm,B,LCD,120135,"Hanson, Justin N",,,,,,,,,,,,,,,
30712,BTW,250,Principles Bus Comm,D,LCD,120135,"McQuiston, Erin S",,,,,,,,,,,,,,,
36344,BTW,250,Principles Bus Comm,OL1,ONL,120135,"Sunia, Patricia G",,,,,,,,,,,,,,,
36349,BTW,250,Principles Bus Comm,OL2,ONL,120135,"Dickison, Carrie N",,,,,,,,,,,,,,,
36350,BTW,250,Principles Bus Comm,OL3,ONL,120135,"Tienou, Debora",,,,,,,,,,,,,,,
36487,BTW,250,Principles Bus Comm,OL4,ONL,120135,"Williams, Kelly E",,,,,,,,,,,,,,,
30709,BTW,250,Principles Bus Comm,OL5,ONL,120135,"Schroeder, Erin A",,,,,,,,,,,,,,,
37033,CEE,407,Airport Design,ONL,ONL,120135,"Herrin, Stanley M",,,,,,,,,,,,,,,
36942,CEE,422,Construction Cost Analysis,ONL,ONL,120135,"Liu, Liang Y",,,,,,,,,,,,,,,
30817,CEE,422,Construction Cost Analysis,UG3,LCD,120135,"Liu, Liang Y",3.39,0.0,8.0,9.0,5.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
30819,CEE,469,Wood Structures,UG3,LCD,120135,"Gurfinkel, German",,,,,,,,,,,,,,,
37439,CEE,498,Experimntl Mthds Strct & Mat,KUC,LBD,120135,"Kuchma, Daniel A",,,,,,,,,,,,,,,
30822,CHEM,102,General Chemistry I,AL1,LEC,120135,"Hummel, Thomas J",2.71,3.0,14.0,1.0,8.0,7.0,6.0,8.0,8.0,5.0,3.0,2.0,0.0,3.0,0.0
30828,CHEM,103,General Chemistry Lab I,11,LAB,120135,"Tu, Andy",3.7,4.0,22.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30825,CHEM,104,General Chemistry II,AL1,LEC,120135,"Ray, Christian R",2.58,2.0,5.0,3.0,7.0,12.0,7.0,8.0,9.0,7.0,0.0,0.0,0.0,4.0,1.0
30829,CHEM,105,General Chemistry Lab II,21,LAB,120135,"Ray, Christian R",3.7,12.0,13.0,5.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
33499,CHEM,232,Elementary Organic Chemistry I,A,ONL,120135,"Rafferty, Ryan",2.67,4.0,16.0,2.0,4.0,18.0,2.0,7.0,23.0,0.0,0.0,7.0,0.0,3.0,2.0
30836,CHEM,233,Elementary Organic Chem Lab I,AL1,LEC,120135,"Rafferty, Ryan",2.82,0.0,10.0,0.0,3.0,15.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0
30838,CHEM,332,Elementary Organic Chem II,A,LCD,120135,"Hawkes, Daryl A",,,,,,,,,,,,,,,
36301,CHEM,332,Elementary Organic Chem II,OL2,ONL,120135,"Hawkes, Daryl A",3.39,0.0,15.0,15.0,4.0,10.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
30840,CHEM,442,Physical Chemistry I,1,LEC,120135,"Nicely, Amy L",2.64,4.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0
30841,CHIN,201,Elementary Chinese I,2A,LCD,120135,"Wang, Mei",,,,,,,,,,,,,,,
30842,CHIN,202,Elementary Chinese II,2B,LCD,120135,"Yao, Yun",,,,,,,,,,,,,,,
36278,CHLH,100,Contemporary Health,ON2,ONL,120135,"Trask, Jeffrey T",3.17,1.0,6.0,16.0,10.0,11.0,7.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0
30845,CHLH,101,Introduction to Public Health,A,LEC,120135,"Wang, Qian",2.96,0.0,6.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
29898,CHLH,206,Human Sexuality,A1,LCD,120135,"Darfour-Oduro, Sandra A",,,,,,,,,,,,,,,
36274,CHLH,206,Human Sexuality,ON2,ONL,120135,"Rinaldi-Miles, Anna I",2.64,1.0,5.0,7.0,5.0,9.0,5.0,1.0,6.0,2.0,5.0,1.0,0.0,3.0,0.0
29896,CHLH,243,Drug Use and Abuse,A1,LCD,120135,"Lange, Dustin D",,,,,,,,,,,,,,,
36276,CHLH,243,Drug Use and Abuse,ONL,ONL,120135,"Kersh, Renique",3.11,4.0,13.0,4.0,3.0,4.0,3.0,7.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0
30854,CHLH,494,Special Topics,B,LCD,120135,"O'Rourke, Thomas W",,,,,,,,,,,,,,,
37355,CHLH,587,MPH Practicum,A,LEC,120135,"Hann, Lena",,,,,,,,,,,,,,,
37028,CHLH,589,Public Health Capstone Expnce,B,LEC,120135,"Hann, Lena",,,,,,,,,,,,,,,
36379,CI,410,Middle School Instruction,A,ONL,120135,"Dean, Sheila R",3.7,0.0,13.0,14.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32573,CI,499,Ent Leadership in STEM Ed,CT,LCD,120135,"Price, Raymond L",,,,,,,,,,,,,,,
37591,CI,499,"Genes, Proteins & Behavior",NR1,LCD,120135,"Hug, Barbara",,,,,,,,,,,,,,,
37532,CI,560,Trends & Issues Language Arts,A,ONL,120135,"Cope, William",,,,,,,,,,,,,,,
30753,CI,577,Clinical Practicum in Reading,A,LCD,120135,"McCarthey, Sarah J",,,,,,,,,,,,,,,
37533,CI,590,Crit & Soc Just Persp on Pedag,A,ONL,120135,"Dixson, Adrienne D",,,,,,,,,,,,,,,
37431,CLCV,102,Medical Terms-GRK & LAT Roots,O,ONL,120135,"McConnell, Ryan E",3.04,1.0,9.0,7.0,3.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0
30857,CLCV,114,Introduction to Greek Culture,D1,LCD,120135,"Yona, Sergio",,,,,,,,,,,,,,,
30859,CLCV,115,Mythology of Greece and Rome,C,LCD,120135,"Abosso, Daniel H",,,,,,,,,,,,,,,
30861,CLCV,115,Mythology of Greece and Rome,D,LCD,120135,"McVey, Aine C",,,,,,,,,,,,,,,
34794,CMN,101,Public Speaking,1,LCD,120135,"Tokarz, David M",,,,,,,,,,,,,,,
34795,CMN,101,Public Speaking,2,LCD,120135,"Irwin, Katie L",,,,,,,,,,,,,,,
34798,CMN,102,Intro to Comm Theory & Res,1,LCD,120135,"Boone, George W",,,,,,,,,,,,,,,
34799,CMN,102,Intro to Comm Theory & Res,2,LCD,120135,"Martinez, Jermaine",,,,,,,,,,,,,,,
34800,CMN,211,Business Communication,1,LCD,120135,"Lammers, John C",2.96,0.0,4.0,4.0,5.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
34802,CMN,212,Intro to Organizational Comm,1,ONL,120135,"Atouba Ada, Yannick Lione",2.9,0.0,5.0,1.0,2.0,4.0,5.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
34803,CMN,220,Communicating Public Policy,1,LCD,120135,"Singh, Rohini S",,,,,,,,,,,,,,,
34804,CMN,230,Intro to Interpersonal Comm,1,LCD,120135,"Roache, David J",,,,,,,,,,,,,,,
34805,CMN,230,Intro to Interpersonal Comm,2,LCD,120135,"Lavoie, Mark W",,,,,,,,,,,,,,,
34806,CMN,260,Intro to Health Communication,OL2,ONL,120135,"Klean Zwilling, Jillian M",2.4,0.0,2.0,5.0,2.0,2.0,2.0,1.0,5.0,2.0,0.0,1.0,2.0,2.0,0.0
36320,CMN,260,Intro to Health Communication,OL3,ONL,120135,"Pusateri, Kimberly B",2.7,0.0,1.0,5.0,1.0,1.0,5.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
37558,CMN,260,Intro to Health Communication,OL4,ONL,120135,"Varava, Kira A",2.56,0.0,0.0,5.0,1.0,5.0,3.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0
36318,CMN,260,Intro to Health Communication,ONL,ONL,120135,"Zupancic, Heather M",2.97,0.0,7.0,5.0,3.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0
37340,CMN,336,Family Communication,1,ONL,120135,"Delaney, Amelia L",2.06,0.0,3.0,2.0,1.0,4.0,0.0,1.0,3.0,2.0,0.0,3.0,0.0,5.0,1.0
37341,CMN,336,Family Communication,2,ONL,120135,"McAninch, Kelly",2.57,0.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0
37433,CMN,340,Visual Politics,1,LCD,120135,"Lowe, Marissa E",,,,,,,,,,,,,,,
35518,CMN,396,Personal Relationships &Techno,2,LCD,120135,"Sharabi, Liesel",3.21,4.0,9.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
36778,CMN,496,Procedural Rhetoric,UG1,LCD,120135,"O'Gorman, Thomas E",,,,,,,,,,,,,,,
37002,CMN,506,Health Informatics,ONL,ONL,120135,"MacMullen, William J",,,,,,,,,,,,,,,
34812,CMN,529,Measurement Comm Research,1,LCD,120135,"Knobloch, Leanne",,,,,,,,,,,,,,,
37003,CMN,575,Capstone Individual Study,ONL,ONL,120135,"Lammers, John C",,,,,,,,,,,,,,,
37462,CMN,595,Mass Media and Health,BQ1,ONL,120135,"Quick, Brian L",,,,,,,,,,,,,,,
36314,CPSC,336,Tomorrow's Environment,B,ONL,120135,"Rayburn, A L",,,,,,,,,,,,,,,
36434,CPSC,382,Organic Chem of Biol Processes,DJB,ONL,120135,"Briskin, Donald P",,,,,,,,,,,,,,,
30864,CPSC,454,Plant Breeding Methods,A,LBD,120135,"Diers, Brian W",,,,,,,,,,,,,,,
36984,CPSC,499,Org Chem for Plant Sciences,XM2,ONL,120135,"Briskin, Donald P",,,,,,,,,,,,,,,
30758,CS,101,Intro Computing: Engrg & Sci,AY1,LBD,120135,"Gambill, Thomas N",,,,,,,,,,,,,,,
30759,CS,101,Intro Computing: Engrg & Sci,AY2,LBD,120135,"Gambill, Thomas N",2.74,1.0,7.0,2.0,5.0,4.0,3.0,6.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0
36797,CS,173,Discrete Structures,AD1,DIS,120135,"Evans, Graham C",2.87,4.0,8.0,7.0,8.0,6.0,11.0,2.0,5.0,5.0,0.0,1.0,1.0,2.0,1.0
30770,CS,225,Data Structures,AL1,LEC,120135,"Massung, Sean A",2.8,3.0,12.0,4.0,6.0,7.0,5.0,5.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0
37387,CS,357,Numerical Methods I,M,LCD,120135,"Gambill, Thomas N",3.56,12.0,10.0,15.0,4.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
34776,CS,373,Theory of Computation,AL1,LEC,120135,"Di Febo, Joseph",3.32,5.0,16.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0
34501,CS,421,Progrmg Languages & Compilers,OL1,ONL,120135,"Mansky, William E",,,,,,,,,,,,,,,
30792,CS,421,Progrmg Languages & Compilers,P3,LCD,120135,"Mansky, William E",3.09,5.0,5.0,4.0,3.0,9.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0
33105,CS,425,Distributed Systems,ONL,ONL,120135,"Mechitov, Kirill A",,,,,,,,,,,,,,,
32959,CS,425,Distributed Systems,T3,LCD,120135,"Mechitov, Kirill A",,,,,,,,,,,,,,,
36946,CS,528,Obj-Oriented Progrmg & Design,ONL,ONL,120135,"Zilles, Craig",,,,,,,,,,,,,,,
36672,CS,528,Obj-Oriented Progrmg & Design,OPD,LCD,120135,"Zilles, Craig",,,,,,,,,,,,,,,
32865,CW,104,Introductory Narrative Writing,D,LCD,120135,"Madonick, Michael D",,,,,,,,,,,,,,,
36010,DANC,100,Intro to Contemporary Dance,OL1,ONL,120135,"Archibald, Renee E",3.15,4.0,7.0,10.0,5.0,6.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
36926,DANC,100,Composing w/ Movement & Video,OL2,ONL,120135,"Kelley, Kathleen M",,,,,,,,,,,,,,,
29911,EALC,250,Intro to Japanese Culture,A,LCD,120135,"Ruppert, Brian D",3.64,2.0,7.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30390,ECE,205,Elec & Electronic Circuits,A,LEC,120135,"Roppo, Mike",1.99,0.0,1.0,1.0,2.0,4.0,1.0,1.0,6.0,2.0,3.0,3.0,0.0,3.0,0.0
30392,ECE,206,Elec & Electronic Circuits Lab,A1,LAB,120135,"Roppo, Mike",,,,,,,,,,,,,,,
30395,ECE,206,Elec & Electronic Circuits Lab,A2,LAB,120135,"Roppo, Mike",,,,,,,,,,,,,,,
30413,ECE,210,Analog Signal Processing,AL1,LEC,120135,"Alvarez, Juan",2.9,3.0,4.0,0.0,1.0,5.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0
30414,ECE,211,Analog Circuits & Systems,D,LEC,120135,"Alvarez, Juan",,,,,,,,,,,,,,,
36226,ECE,310,Digital Signal Processing,A,LEC,120135,"Radhakrishnan, Chandrasek",3.52,0.0,13.0,3.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
36227,ECE,311,Digital Signal Processing Lab,A,LAB,120135,"Radhakrishnan, Chandrasek",,,,,,,,,,,,,,,
33752,ECE,313,Probability with Engrg Applic,X,DIS,120135,"Zhu, Ji",2.8,2.0,5.0,5.0,4.0,6.0,4.0,7.0,4.0,5.0,0.0,2.0,0.0,0.0,1.0
30415,ECE,329,Fields and Waves I,D,DIS,120135,"Kudeki, Erhan",3.22,10.0,12.0,4.0,3.0,4.0,9.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
36229,ECE,342,Electronic Circuits,D,LEC,120135,"Schutt-Aine, Jose E",3.23,5.0,8.0,6.0,4.0,5.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
