CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,Average Grade,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W
39997,ABE,425,Engrg Measurement Systems,AE1,LCD,120141,"Grift, Tony E",3.5,0.0,22.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
47444,ABE,436,Renewable Energy Systems,XW1,LCD,120141,"Wang, Xinlei",3.3,6.0,7.0,9.0,15.0,16.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
51916,ABE,446,Biological Nanoengineering,KB1,LEC,120141,"Bhalerao, Kaustubh",,,,,,,,,,,,,,,
51917,ABE,446,Biological Nanoengineering,KB2,LEC,120141,"Bhalerao, Kaustubh",,,,,,,,,,,,,,,
29875,ABE,456,Land & Water Resources Engrg,G4,LEC,120141,"Kalita, Prasanta K",,,,,,,,,,,,,,,
40185,ABE,456,Land & Water Resources Engrg,U3,LEC,120141,"Kalita, Prasanta K",,,,,,,,,,,,,,,
29872,ABE,469,Industry-Linked Design Project,AE1,LCD,120141,"Zahos, Stephen C",3.6,0.0,16.0,21.0,9.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10864,ABE,498,Eviron Control for Buildings,ARG,LEC,120141,"Green, Angela R",,,,,,,,,,,,,,,
29881,ABE,502,Graduate Research II,E,DIS,120141,"Gates, Richard S",,,,,,,,,,,,,,,
58177,ABE,598,Engrng Princ of Agr Machines,AH1,LEC,120141,"Hansen, Alan C",,,,,,,,,,,,,,,
58179,ABE,598,Engineering Biomass Production,KCT,LEC,120141,"Ting, Kuan C",,,,,,,,,,,,,,,
45418,ACCY,200,Fundamentals of Accounting,A,LCD,120141,"Silhan, Peter A",3.02,0.0,7.0,6.0,7.0,8.0,4.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
56973,ACCY,200,Fundamentals of Accounting,B,LCD,120141,"Silhan, Peter A",3.08,2.0,25.0,21.0,17.0,19.0,11.0,7.0,7.0,5.0,3.0,4.0,1.0,0.0,0.0
30111,ACCY,200,Fundamentals of Accounting,TM,LCD,120141,"Finnegan, Thomas",3.96,1.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30112,ACCY,201,Accounting and Accountancy I,AD1,DIS,120141,"Huang, John",3.34,1.0,15.0,7.0,7.0,8.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
30113,ACCY,201,Accounting and Accountancy I,AD2,DIS,120141,"Huang, John",3.27,5.0,7.0,7.0,10.0,7.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30115,ACCY,201,Accounting and Accountancy I,AD4,DIS,120141,"Daugherty, Mark P",3.46,3.0,13.0,13.0,7.0,9.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30116,ACCY,201,Accounting and Accountancy I,AD5,DIS,120141,"Daugherty, Mark P",3.27,3.0,10.0,8.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
30117,ACCY,201,Accounting and Accountancy I,AD6,DIS,120141,"Hennessy, James E",2.79,1.0,7.0,7.0,8.0,9.0,3.0,7.0,2.0,3.0,0.0,3.0,0.0,3.0,1.0
45631,ACCY,201,Accounting and Accountancy I,AD7,DIS,120141,"Hennessy, James E",2.95,1.0,5.0,7.0,8.0,5.0,2.0,5.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0
30147,ACCY,202,Accounting and Accountancy II,AD1,DIS,120141,"Mulvihill, Brian J",3.04,2.0,8.0,0.0,7.0,3.0,1.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
30121,ACCY,202,Accounting and Accountancy II,ADA,DIS,120141,"Ye, Xinxin",3.25,1.0,7.0,1.0,6.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
30123,ACCY,202,Accounting and Accountancy II,ADC,DIS,120141,"Ye, Xinxin",3.11,1.0,3.0,2.0,9.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
30140,ACCY,202,Accounting and Accountancy II,ADG,DIS,120141,"Ledvora, Joseph A",3.25,3.0,8.0,0.0,11.0,5.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
30143,ACCY,202,Accounting and Accountancy II,ADH,DIS,120141,"Lin, Jonathan T",3.45,2.0,12.0,1.0,7.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30151,ACCY,202,Accounting and Accountancy II,ADJ,DIS,120141,"Lin, Jonathan T",3.23,5.0,7.0,3.0,8.0,7.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
30155,ACCY,202,Accounting and Accountancy II,ADK,DIS,120141,"Mulvihill, Brian J",3.07,0.0,10.0,2.0,10.0,7.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
30159,ACCY,202,Accounting and Accountancy II,ADL,DIS,120141,"Moradi, Maseeh",3.37,1.0,14.0,1.0,7.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30161,ACCY,202,Accounting and Accountancy II,ADM,DIS,120141,"Ledvora, Joseph A",3.26,1.0,9.0,1.0,10.0,13.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30164,ACCY,202,Accounting and Accountancy II,ADN,DIS,120141,"Moradi, Maseeh",3.42,3.0,11.0,1.0,11.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30168,ACCY,202,Accounting and Accountancy II,ADO,DIS,120141,"McNamara, Sean M",3.2,1.0,9.0,1.0,11.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0
30171,ACCY,202,Accounting and Accountancy II,ADP,DIS,120141,"Le, Nga H",2.92,0.0,6.0,2.0,8.0,6.0,2.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
30176,ACCY,202,Accounting and Accountancy II,ADQ,DIS,120141,"Smigielski, Michael A",3.24,2.0,10.0,0.0,6.0,11.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30179,ACCY,202,Accounting and Accountancy II,ADR,DIS,120141,"Smigielski, Michael A",3.32,3.0,13.0,1.0,9.0,5.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
30182,ACCY,202,Accounting and Accountancy II,ADS,DIS,120141,"McNamara, Sean M",3.38,1.0,13.0,4.0,7.0,4.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
30186,ACCY,202,Accounting and Accountancy II,ADT,DIS,120141,"Le, Nga H",3.14,1.0,7.0,1.0,7.0,8.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
30192,ACCY,301,Atg Measurement & Disclosure,AE1,LCD,120141,"Rennekamp, Kristina M",3.29,1.0,8.0,8.0,9.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
30195,ACCY,301,Atg Measurement & Disclosure,AE2,LCD,120141,"Rennekamp, Kristina M",3.22,2.0,1.0,8.0,13.0,8.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
30197,ACCY,301,Atg Measurement & Disclosure,AE3,LCD,120141,"Rennekamp, Kristina M",3.5,2.0,7.0,18.0,6.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30200,ACCY,301,Atg Measurement & Disclosure,AE4,LCD,120141,"Finnegan, Thomas",3.3,1.0,8.0,3.0,11.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30201,ACCY,301,Atg Measurement & Disclosure,AE5,LCD,120141,"Zhou, Hailan",3.26,1.0,10.0,5.0,9.0,6.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
60043,ACCY,302,Decision Making for Atg,AE1,LCD,120141,"Fanning, Kirsten B",3.21,0.0,4.0,10.0,10.0,7.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
30211,ACCY,302,Decision Making for Atg,AE2,LCD,120141,"Fanning, Kirsten B",3.24,0.0,4.0,10.0,7.0,6.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30212,ACCY,302,Decision Making for Atg,AE3,LCD,120141,"Drnevich, Dawn J",3.34,0.0,13.0,2.0,13.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30228,ACCY,302,Decision Making for Atg,AE5,LCD,120141,"Drnevich, Dawn J",3.35,1.0,9.0,5.0,12.0,7.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
30232,ACCY,302,Decision Making for Atg,AE6,LCD,120141,"Fanning, Kirsten B",3.3,0.0,4.0,10.0,13.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30264,ACCY,303,Atg Institutions and Reg,AE1,LCD,120141,"Li, Yue",3.46,9.0,11.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
30267,ACCY,303,Atg Institutions and Reg,AE2,LCD,120141,"Zhu, Wei",3.49,10.0,8.0,6.0,2.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30271,ACCY,303,Atg Institutions and Reg,AE3,LCD,120141,"Li, Yue",3.24,5.0,7.0,4.0,5.0,6.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
30274,ACCY,303,Atg Institutions and Reg,AE4,LCD,120141,"Zhu, Wei",3.01,2.0,1.0,6.0,6.0,6.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30276,ACCY,303,Atg Institutions and Reg,AE5,LCD,120141,"Schwartz, Rachel",3.68,5.0,14.0,8.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30278,ACCY,303,Atg Institutions and Reg,AE6,LCD,120141,"Schwartz, Rachel",3.32,1.0,8.0,9.0,3.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46358,ACCY,303,Atg Institutions and Reg,AE7,LCD,120141,"Zhu, Wei",3.3,2.0,7.0,8.0,6.0,4.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30286,ACCY,304,Accounting Control Systems,AE1,LCD,120141,"Vance, Thomas W",3.32,0.0,2.0,2.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30288,ACCY,304,Accounting Control Systems,AE2,LCD,120141,"Wu, Martin G",2.96,2.0,1.0,5.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
30291,ACCY,304,Accounting Control Systems,AE3,LCD,120141,"Vance, Thomas W",3.38,0.0,1.0,6.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30294,ACCY,304,Accounting Control Systems,AE4,LCD,120141,"Vance, Thomas W",3.46,0.0,2.0,11.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30296,ACCY,304,Accounting Control Systems,AE5,LCD,120141,"Wu, Martin G",3.54,9.0,6.0,2.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30299,ACCY,304,Accounting Control Systems,AE6,LCD,120141,"Fan, Qintao",3.32,5.0,2.0,9.0,8.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
48420,ACCY,304,Accounting Control Systems,AE7,LCD,120141,"Fan, Qintao",2.98,2.0,0.0,10.0,3.0,5.0,3.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0
48421,ACCY,304,Accounting Control Systems,AE8,LCD,120141,"Fan, Qintao",3.65,7.0,2.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30334,ACCY,312,Principles of Taxation,A,LCD,120141,"Lisowsky, Petro",3.53,4.0,9.0,2.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30335,ACCY,312,Principles of Taxation,B,LCD,120141,"Lisowsky, Petro",3.3,3.0,6.0,2.0,12.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30336,ACCY,312,Principles of Taxation,C,LCD,120141,"Varadharajan, Anupama",3.38,0.0,7.0,6.0,16.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39460,ACCY,312,Principles of Taxation,D,LCD,120141,"Lisowsky, Petro",3.29,0.0,7.0,5.0,12.0,7.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
48959,ACCY,312,Principles of Taxation,E,LCD,120141,"Varadharajan, Anupama",3.32,1.0,4.0,9.0,11.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
56978,ACCY,312,Principles of Taxation,F,LCD,120141,"Varadharajan, Anupama",3.38,0.0,8.0,8.0,7.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30412,ACCY,398,Practical Problems in Atg,A,ONL,120141,"Nekrasz, Frank",,,,,,,,,,,,,,,
30311,ACCY,405,Assurance and Attestation,AE1,LCD,120141,"Asante Appiah, Bright",2.95,0.0,1.0,4.0,7.0,9.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
30315,ACCY,405,Assurance and Attestation,AE2,LCD,120141,"Thompson, Anne M",3.41,0.0,4.0,8.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30324,ACCY,405,Assurance and Attestation,AE3,LCD,120141,"Thompson, Anne M",3.53,0.0,6.0,16.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30332,ACCY,405,Assurance and Attestation,AE4,LCD,120141,"Thompson, Anne M",3.01,0.0,3.0,1.0,8.0,7.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52616,ACCY,405,Assurance and Attestation,AE5,LCD,120141,"Asante Appiah, Bright",3.58,0.0,9.0,11.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60014,ACCY,405,Assurance and Attestation,AE6,LCD,120141,"Peecher, Mark E",3.35,0.0,10.0,3.0,4.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60044,ACCY,410,Advanced Financial Reporting,A3,LCD,120141,"Elliott, W B",,,,,,,,,,,,,,,
60045,ACCY,410,Advanced Financial Reporting,B3,LCD,120141,"Elliott, W B",,,,,,,,,,,,,,,
55418,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",X,LCD,120141,"Peecher, Mark E",3.46,3.0,11.0,4.0,4.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
49296,ACCY,503,Managerial Accounting,PMB,LCD,120141,"Sandretto, Michael J",,,,,,,,,,,,,,,
44637,ACCY,503,Managerial Accounting,X,LCD,120141,"Venugopalan, Raghunathan",3.73,0.0,15.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30419,ACCY,504,Auditing,A,LCD,120141,"Pesch, Heather L",3.38,0.0,14.0,4.0,0.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30426,ACCY,504,Auditing,B,LCD,120141,"Pesch, Heather L",3.49,0.0,13.0,9.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58670,ACCY,504,Auditing,C,LCD,120141,"Pesch, Heather L",3.54,0.0,11.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44465,ACCY,510,Financial Reporting Standards,A,LCD,120141,"Polinski, Paul W",,,,,,,,,,,,,,,
44865,ACCY,510,Financial Reporting Standards,B,LCD,120141,"Polinski, Paul W",3.61,0.0,8.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46890,ACCY,510,Financial Reporting Standards,D,LCD,120141,"Polinski, Paul W",3.46,0.0,10.0,7.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50329,ACCY,511,Risk Measurement/Reporting I,A,LCD,120141,"Narayanamoorthy, Ganapath",3.6,3.0,8.0,17.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50331,ACCY,511,Risk Measurement/Reporting I,B,LCD,120141,"Narayanamoorthy, Ganapath",3.62,3.0,9.0,19.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50337,ACCY,511,Risk Measurement/Reporting I,C,LCD,120141,"Narayanamoorthy, Ganapath",3.58,6.0,7.0,12.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50338,ACCY,511,Risk Measurement/Reporting I,D,LCD,120141,"Sougiannis, Theodore",3.16,0.0,10.0,4.0,8.0,12.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
50339,ACCY,511,Risk Measurement/Reporting I,E,LCD,120141,"Zong, Bing",3.34,2.0,8.0,6.0,17.0,7.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
50341,ACCY,511,Risk Measurement/Reporting I,F,LCD,120141,"Sougiannis, Theodore",3.35,2.0,8.0,10.0,9.0,10.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30434,ACCY,512,Risk Measurement/Reporting II,A,LCD,120141,"Chandler, John S",3.83,1.0,24.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44467,ACCY,515,Auditing & Assurance Standards,A,LCD,120141,"Majors, Tracie M",3.53,0.0,14.0,8.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48425,ACCY,515,Auditing & Assurance Standards,D,LCD,120141,"Majors, Tracie M",3.49,0.0,11.0,8.0,8.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52617,ACCY,515,Auditing & Assurance Standards,E,LCD,120141,"Majors, Tracie M",3.5,0.0,16.0,3.0,5.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30428,ACCY,517,Financial Statement Analysis,A,LCD,120141,"Ibrahim, Adel Nematallah",3.46,0.0,12.0,8.0,7.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30431,ACCY,517,Financial Statement Analysis,B,LCD,120141,"Ibrahim, Adel Nematallah",3.23,0.0,9.0,0.0,5.0,11.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52618,ACCY,517,Financial Statement Analysis,C,LCD,120141,"Ibrahim, Adel Nematallah",3.43,0.0,11.0,12.0,11.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58688,ACCY,517,Financial Statement Analysis,D,LCD,120141,"Ibrahim, Adel Nematallah",3.34,0.0,12.0,2.0,8.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30438,ACCY,552,Partnership Income Taxation,A,LCD,120141,"Sternburg, Thomas",,,,,,,,,,,,,,,
30440,ACCY,552,Partnership Income Taxation,B,LCD,120141,"Sternburg, Thomas",3.23,0.0,3.0,4.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58919,ACCY,555,Inc Tx Acctg & Multistate Tx,CHI,LCD,120141,"Lawler, Michael R",3.68,3.0,7.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58917,ACCY,557,Consolidated Tax Returns,CH1,LCD,120141,"Aquino, Glenn D",3.61,4.0,7.0,8.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58918,ACCY,557,Reorganizations,CH2,LCD,120141,"McAlpine, William C",3.66,3.0,6.0,14.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60437,ACCY,561,Taxes and Business Strategy,CHI,LCD,120141,"Davis, Jon S",3.28,1.0,5.0,2.0,6.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30447,ACCY,593,Special Research Problems,B,LCD,120141,"Elliott, W B",,,,,,,,,,,,,,,
30456,ACCY,593,Special Research Problems,FR,LCD,120141,"Nekrasz, Frank",,,,,,,,,,,,,,,
46361,ACCY,593,Special Research Problems,FR2,LCD,120141,"Nekrasz, Frank",,,,,,,,,,,,,,,
52620,ACCY,593,Special Research Problems,FR3,LCD,120141,"Nekrasz, Frank",,,,,,,,,,,,,,,
30460,ACCY,593,Special Research Problems,S,CNF,120141,"Sougiannis, Theodore",,,,,,,,,,,,,,,
39471,ACCY,594,Doctoral Research Seminar,A,LCD,120141,"Jackson, Kevin",,,,,,,,,,,,,,,
30470,ACE,100,Agr Cons and Resource Econ,AD1,DIS,120141,"Gundersen, Lisa C",2.07,0.0,1.0,1.0,1.0,6.0,5.0,0.0,5.0,0.0,1.0,3.0,2.0,3.0,0.0
30471,ACE,100,Agr Cons and Resource Econ,AD2,DIS,120141,"Gundersen, Lisa C",1.75,0.0,0.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,5.0,2.0,0.0
30473,ACE,100,Agr Cons and Resource Econ,AD3,DIS,120141,"Gundersen, Lisa C",2.18,0.0,1.0,2.0,2.0,4.0,1.0,4.0,3.0,1.0,2.0,3.0,2.0,1.0,0.0
30474,ACE,100,Agr Cons and Resource Econ,AD4,DIS,120141,"Gundersen, Lisa C",,,,,,,,,,,,,,,
30476,ACE,100,Agr Cons and Resource Econ,AD5,DIS,120141,"Gundersen, Lisa C",,,,,,,,,,,,,,,
30478,ACE,100,Agr Cons and Resource Econ,AD6,DIS,120141,"Gundersen, Lisa C",,,,,,,,,,,,,,,
30480,ACE,100,Agr Cons and Resource Econ,AD7,DIS,120141,"Gundersen, Lisa C",,,,,,,,,,,,,,,
30482,ACE,100,Agr Cons and Resource Econ,AD8,DIS,120141,"Gundersen, Lisa C",1.85,0.0,0.0,0.0,1.0,4.0,4.0,3.0,3.0,2.0,0.0,2.0,3.0,3.0,1.0
30503,ACE,161,Microcomputer Applications,A,LBD,120141,"Rogalla, Valerie",3.84,0.0,22.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30486,ACE,161,Microcomputer Applications,C1,LBD,120141,"Lo, Alexander C",3.64,0.0,17.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30504,ACE,161,Microcomputer Applications,C2,LBD,120141,"Rogalla, Valerie",3.46,0.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
30505,ACE,161,Microcomputer Applications,E,LBD,120141,"Lo, Alexander C",3.8,0.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30487,ACE,161,Microcomputer Applications,F,LBD,120141,"Lo, Alexander C",3.64,0.0,20.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30507,ACE,161,Microcomputer Applications,G,LBD,120141,"Lo, Alexander C",3.79,0.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30489,ACE,161,Microcomputer Applications,L1,LBD,120141,"Lo, Alexander C",3.67,0.0,19.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
30509,ACE,161,Microcomputer Applications,L2,ONL,120141,"Rogalla, Valerie",3.6,0.0,16.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30491,ACE,161,Microcomputer Applications,N1,LBD,120141,"Lo, Alexander C",3.6,0.0,18.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30513,ACE,161,Microcomputer Applications,N2,ONL,120141,"Rogalla, Valerie",3.86,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30493,ACE,161,Microcomputer Applications,R,LBD,120141,"Rogalla, Valerie",3.33,0.0,11.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
